"","Country Name","Country Code","Indicator Code","Indicator Name","Forest Area"
"163","1990","MNP","AG.LND.FRST.ZS","Forest area (% of land area)",NA
"164","1990","MOZ","AG.LND.FRST.ZS","Forest area (% of land area)",55.1616266944734
"165","1990","MRT","AG.LND.FRST.ZS","Forest area (% of land area)",0.402638983215291
"166","1990","MUS","AG.LND.FRST.ZS","Forest area (% of land area)",20.2463046670547
"167","1990","MWI","AG.LND.FRST.ZS","Forest area (% of land area)",41.3237165888842
"168","1990","MYS","AG.LND.FRST.ZS","Forest area (% of land area)",68.1053112159489
"169","1990","NAC","AG.LND.FRST.ZS","Forest area (% of land area)",35.6511789821488
"170","1990","NAM","AG.LND.FRST.ZS","Forest area (% of land area)",10.6426654034423
"171","1990","NCL","AG.LND.FRST.ZS","Forest area (% of land area)",45.8971553610503
"172","1990","NER","AG.LND.FRST.ZS","Forest area (% of land area)",1.53548590826557
"173","1990","NGA","AG.LND.FRST.ZS","Forest area (% of land area)",18.922450234417
"174","1990","NIC","AG.LND.FRST.ZS","Forest area (% of land area)",37.5103872361642
"175","1990","NLD","AG.LND.FRST.ZS","Forest area (% of land area)",10.2191943127962
"176","1990","NOR","AG.LND.FRST.ZS","Forest area (% of land area)",33.2161528156585
"177","1990","NPL","AG.LND.FRST.ZS","Forest area (% of land area)",33.6853146853147
"178","1990","NRU","AG.LND.FRST.ZS","Forest area (% of land area)",0
"179","1990","NZL","AG.LND.FRST.ZS","Forest area (% of land area)",36.6791994227337
"180","1990","OED","AG.LND.FRST.ZS","Forest area (% of land area)",30.8816297381355
"181","1990","OMN","AG.LND.FRST.ZS","Forest area (% of land area)",0.00646203554119548
"182","1990","OSS","AG.LND.FRST.ZS","Forest area (% of land area)",27.7832803940295
"183","1990","PAK","AG.LND.FRST.ZS","Forest area (% of land area)",3.27807181403072
"184","1990","PAN","AG.LND.FRST.ZS","Forest area (% of land area)",67.7966101694915
"185","1990","PER","AG.LND.FRST.ZS","Forest area (% of land area)",60.87578125
"186","1990","PHL","AG.LND.FRST.ZS","Forest area (% of land area)",21.9841030284737
"187","1990","PLW","AG.LND.FRST.ZS","Forest area (% of land area)",NA
"188","1990","PNG","AG.LND.FRST.ZS","Forest area (% of land area)",74.2547365631763
"189","1990","POL","AG.LND.FRST.ZS","Forest area (% of land area)",28.9953965196382
"190","1990","PRE","AG.LND.FRST.ZS","Forest area (% of land area)",31.9894584025048
"191","1990","PRI","AG.LND.FRST.ZS","Forest area (% of land area)",32.3562570462232
"192","1990","PRK","AG.LND.FRST.ZS","Forest area (% of land area)",68.1089610497467
"193","1990","PRT","AG.LND.FRST.ZS","Forest area (% of land area)",37.551912568306
"194","1990","PRY","AG.LND.FRST.ZS","Forest area (% of land area)",53.2519506670023
"195","1990","PSE","AG.LND.FRST.ZS","Forest area (% of land area)",1.50830563516712
"196","1990","PSS","AG.LND.FRST.ZS","Forest area (% of land area)",61.550270824572
"197","1990","PST","AG.LND.FRST.ZS","Forest area (% of land area)",31.1253675408706
"198","1990","PYF","AG.LND.FRST.ZS","Forest area (% of land area)",15.0273224043716
"199","1990","QAT","AG.LND.FRST.ZS","Forest area (% of land area)",0
"200","1990","ROU","AG.LND.FRST.ZS","Forest area (% of land area)",27.7785044691519
"201","1990","RUS","AG.LND.FRST.ZS","Forest area (% of land area)",49.3564653949524
"202","1990","RWA","AG.LND.FRST.ZS","Forest area (% of land area)",12.8901499797325
"203","1990","SAS","AG.LND.FRST.ZS","Forest area (% of land area)",16.5107672157553
"204","1990","SAU","AG.LND.FRST.ZS","Forest area (% of land area)",0.454484134921779
"205","1990","SDN","AG.LND.FRST.ZS","Forest area (% of land area)",NA
"206","1990","SEN","AG.LND.FRST.ZS","Forest area (% of land area)",48.5534721861528
"207","1990","SGP","AG.LND.FRST.ZS","Forest area (% of land area)",24.4029856439846
"208","1990","SLB","AG.LND.FRST.ZS","Forest area (% of land area)",83.0296534476599
"209","1990","SLE","AG.LND.FRST.ZS","Forest area (% of land area)",43.197561651427
"210","1990","SLV","AG.LND.FRST.ZS","Forest area (% of land area)",18.1949806949807
"211","1990","SMR","AG.LND.FRST.ZS","Forest area (% of land area)",0
"212","1990","SOM","AG.LND.FRST.ZS","Forest area (% of land area)",13.2017725635222
"213","1990","SRB","AG.LND.FRST.ZS","Forest area (% of land area)",28.3100846101075
"214","1990","SSA","AG.LND.FRST.ZS","Forest area (% of land area)",32.1882847185492
"215","1990","SSD","AG.LND.FRST.ZS","Forest area (% of land area)",NA
"216","1990","SSF","AG.LND.FRST.ZS","Forest area (% of land area)",32.1895624660715
"217","1990","SST","AG.LND.FRST.ZS","Forest area (% of land area)",38.0835711074114
"218","1990","STP","AG.LND.FRST.ZS","Forest area (% of land area)",58.3333333333333
"219","1990","SUR","AG.LND.FRST.ZS","Forest area (% of land area)",98.9102564102564
"220","1990","SVK","AG.LND.FRST.ZS","Forest area (% of land area)",39.95841995842
"221","1990","SVN","AG.LND.FRST.ZS","Forest area (% of land area)",58.987090367428
"222","1990","SWE","AG.LND.FRST.ZS","Forest area (% of land area)",68.3896281132719
"223","1990","SWZ","AG.LND.FRST.ZS","Forest area (% of land area)",27.4418604651163
"224","1990","SXM","AG.LND.FRST.ZS","Forest area (% of land area)",NA
"225","1990","SYC","AG.LND.FRST.ZS","Forest area (% of land area)",88.4130394977072
"226","1990","SYR","AG.LND.FRST.ZS","Forest area (% of land area)",2.0241593209272
"227","1990","TCA","AG.LND.FRST.ZS","Forest area (% of land area)",36.2105279219778
"228","1990","TCD","AG.LND.FRST.ZS","Forest area (% of land area)",5.32480940279543
"229","1990","TEA","AG.LND.FRST.ZS","Forest area (% of land area)",28.3901525477819
"230","1990","TEC","AG.LND.FRST.ZS","Forest area (% of land area)",38.2415937339227
"231","1990","TGO","AG.LND.FRST.ZS","Forest area (% of land area)",12.5942268799412
"232","1990","THA","AG.LND.FRST.ZS","Forest area (% of land area)",27.4129460353501
"233","1990","TJK","AG.LND.FRST.ZS","Forest area (% of land area)",2.9151186053158
"234","1990","TKM","AG.LND.FRST.ZS","Forest area (% of land area)",8.78215904496414
"235","1990","TLA","AG.LND.FRST.ZS","Forest area (% of land area)",51.2128338276465
"236","1990","TLS","AG.LND.FRST.ZS","Forest area (% of land area)",64.9630127774042
"237","1990","TMN","AG.LND.FRST.ZS","Forest area (% of land area)",2.14868389267522
"238","1990","TON","AG.LND.FRST.ZS","Forest area (% of land area)",12.5
"239","1990","TSA","AG.LND.FRST.ZS","Forest area (% of land area)",16.5107672157553
"240","1990","TSS","AG.LND.FRST.ZS","Forest area (% of land area)",32.1895624660715
"241","1990","TTO","AG.LND.FRST.ZS","Forest area (% of land area)",46.920077377825
"242","1990","TUN","AG.LND.FRST.ZS","Forest area (% of land area)",4.13877445932029
